src,dst,weight,tx_count,is_layering
WALLET_0x000000000067,WALLET_0x000000000478,1316601.2368203276,21,0
WALLET_0x0000000006ad,WALLET_0x00000000033c,65769.59270735242,23,0
WALLET_0x000000000033,WALLET_0x00000000036a,364281.94283758634,15,0
WALLET_0x000000000514,WALLET_0x0000000005be,2199651.3779548784,16,0
WALLET_0x0000000006bc,WALLET_0x0000000003fb,960613.7426537425,30,0
WALLET_0x0000000002a4,WALLET_0x00000000008d,78730.21078315882,22,0
WALLET_0x000000000787,WALLET_0x000000000782,705640.2148279501,4,0
WALLET_0x00000000032b,WALLET_0x0000000006ac,59100.3977562707,9,0
WALLET_0x0000000001ad,WALLET_0x0000000005fc,585260.6249603089,3,0
WALLET_0x0000000002e6,WALLET_0x0000000005aa,3505247.107991763,23,0
WALLET_0x0000000002e7,WALLET_0x00000000006d,493905.8538273389,6,0
WALLET_0x0000000007c4,WALLET_0x0000000006f3,80994.15765933564,7,0
WALLET_0x0000000004b2,WALLET_0x000000000790,332207.7713366957,17,0
WALLET_0x00000000011c,WALLET_0x0000000006f6,592259.9551450268,10,0
WALLET_0x0000000002f2,WALLET_0x0000000002b4,2276519.0427052374,18,0
WALLET_0x0000000007b0,WALLET_0x00000000030c,2246069.7529256702,11,0
WALLET_0x000000000140,WALLET_0x000000000361,86348.35158536286,25,0
WALLET_0x0000000005eb,WALLET_0x000000000137,272084.4316772423,29,0
WALLET_0x0000000000db,WALLET_0x000000000573,798510.1167895668,2,0
WALLET_0x0000000004de,WALLET_0x000000000049,178589.72874728945,3,0
WALLET_0x00000000043b,WALLET_0x0000000001e4,934320.5149081366,12,0
WALLET_0x00000000016b,WALLET_0x000000000390,58568.56468969902,4,0
WALLET_0x0000000004a7,WALLET_0x0000000003c4,654813.9009748161,13,0
WALLET_0x000000000378,WALLET_0x0000000002ec,2065703.577427306,2,0
WALLET_0x000000000567,WALLET_0x0000000006b2,479704.5313080072,24,0
WALLET_0x0000000000b0,WALLET_0x000000000583,575854.1224367708,30,0
WALLET_0x0000000007a4,WALLET_0x000000000448,1569806.3166828235,28,0
WALLET_0x00000000011e,WALLET_0x000000000019,227258.61161344955,30,0
WALLET_0x000000000102,WALLET_0x00000000031c,1124728.3524236488,24,0
WALLET_0x000000000741,WALLET_0x0000000001ef,422590.5810537472,7,0
WALLET_0x0000000003a5,WALLET_0x000000000403,113307.81940878269,22,0
WALLET_0x0000000007c6,WALLET_0x000000000708,1712506.3105452864,20,0
WALLET_0x0000000001cb,WALLET_0x000000000005,3617839.348221583,7,0
WALLET_0x00000000022c,WALLET_0x0000000000aa,2514998.8925471515,2,0
WALLET_0x00000000054a,WALLET_0x000000000145,1712360.3927251275,3,0
WALLET_0x00000000001b,WALLET_0x0000000005a9,951667.3086511528,9,0
WALLET_0x000000000478,WALLET_0x0000000004fb,762547.451720496,23,0
WALLET_0x000000000487,WALLET_0x000000000035,384335.06143156544,27,0
WALLET_0x0000000006a2,WALLET_0x00000000009f,163745.240334614,10,0
WALLET_0x000000000179,WALLET_0x000000000413,19953.462469435482,2,0
WALLET_0x00000000078b,WALLET_0x0000000004da,42148.8809146009,10,0
WALLET_0x00000000052e,WALLET_0x00000000015b,452193.8700568721,14,0
WALLET_0x000000000266,WALLET_0x000000000552,65212.76471615623,30,0
WALLET_0x0000000005db,WALLET_0x0000000000d8,823351.7053016031,21,0
WALLET_0x00000000033c,WALLET_0x000000000438,6083451.697867748,15,0
WALLET_0x0000000001e7,WALLET_0x000000000144,3505.3327000163413,21,0
WALLET_0x00000000002e,WALLET_0x0000000002bb,102873.66659917215,10,0
WALLET_0x00000000024a,WALLET_0x00000000016b,11743587.598444788,3,0
WALLET_0x000000000019,WALLET_0x0000000005d1,1546241.0690658956,12,0
WALLET_0x0000000004ee,WALLET_0x0000000003a6,374183.4444066038,11,0
WALLET_0x00000000013c,WALLET_0x000000000605,199220.08715304374,27,0
WALLET_0x000000000329,WALLET_0x0000000000d6,1065251.6007215506,13,0
WALLET_0x00000000016a,WALLET_0x000000000744,1921866.3785386507,1,0
WALLET_0x00000000011c,WALLET_0x0000000001f2,65901.65357196279,17,0
WALLET_0x000000000291,WALLET_0x000000000230,4146155.3390612686,1,0
WALLET_0x0000000003ec,WALLET_0x00000000077c,804272.8822046974,25,0
WALLET_0x0000000003fe,WALLET_0x0000000005be,1807063.8587722166,20,0
WALLET_0x00000000056f,WALLET_0x0000000004ae,2055431.813008146,16,0
WALLET_0x000000000093,WALLET_0x0000000007a6,706731.6542511282,8,0
WALLET_0x0000000003da,WALLET_0x000000000136,862979.5980956117,27,0
WALLET_0x000000000023,WALLET_0x00000000034d,961859.080130007,11,0
WALLET_0x00000000005f,WALLET_0x000000000129,258939.2615621642,3,0
WALLET_0x000000000654,WALLET_0x000000000758,1170213.4028763522,5,0
WALLET_0x0000000005e4,WALLET_0x000000000047,299737.0663525208,6,0
WALLET_0x00000000039c,WALLET_0x00000000028b,442850.1744145261,14,0
WALLET_0x00000000046a,WALLET_0x0000000006d1,4619818.564447309,14,0
WALLET_0x0000000001c8,WALLET_0x0000000005b9,419132.87254192616,6,0
WALLET_0x000000000486,WALLET_0x000000000510,822630.223325542,22,0
WALLET_0x0000000001f4,WALLET_0x0000000001d7,340386.75682668935,26,0
WALLET_0x0000000002a2,WALLET_0x00000000027b,255572.1753685503,16,0
WALLET_0x000000000658,WALLET_0x00000000015e,7984941.969953284,20,0
WALLET_0x000000000295,WALLET_0x0000000003ea,49186.40929802939,14,0
WALLET_0x000000000656,WALLET_0x00000000055c,478377.56367591815,27,0
WALLET_0x00000000004a,WALLET_0x0000000002d5,72931.21199771634,15,0
WALLET_0x00000000068c,WALLET_0x000000000631,2903970.4252996794,7,0
WALLET_0x00000000074b,WALLET_0x0000000001e0,403378.39797015546,13,0
WALLET_0x000000000400,WALLET_0x0000000004d3,218989.8245136054,26,0
WALLET_0x00000000000a,WALLET_0x000000000783,28211.430955350603,28,0
WALLET_0x00000000014c,WALLET_0x000000000679,4706326.794242822,26,0
WALLET_0x000000000674,WALLET_0x000000000769,60372.69309560657,18,0
WALLET_0x000000000504,WALLET_0x00000000039c,918169.7778863831,10,0
WALLET_0x00000000047b,WALLET_0x000000000571,1789895.7326933783,15,0
WALLET_0x0000000003e2,WALLET_0x0000000002ef,11534417.14947243,8,0
WALLET_0x0000000000b4,WALLET_0x000000000487,193515.16063881206,29,0
WALLET_0x000000000155,WALLET_0x00000000052b,122611.31976544339,17,0
WALLET_0x0000000004ac,WALLET_0x0000000006a8,233068.32871374214,26,0
WALLET_0x000000000082,WALLET_0x00000000063c,183045.19963966456,28,0
WALLET_0x0000000004d9,WALLET_0x000000000281,26227.740890035166,24,0
WALLET_0x0000000003b3,WALLET_0x000000000755,5143156.749150541,19,0
WALLET_0x000000000645,WALLET_0x0000000002db,236315.8531545126,27,0
WALLET_0x00000000007e,WALLET_0x000000000496,348184.6640141934,4,0
WALLET_0x000000000019,WALLET_0x000000000523,1133913.88513457,12,0
WALLET_0x000000000590,WALLET_0x00000000072f,3538253.2350182733,25,0
WALLET_0x00000000015a,WALLET_0x00000000048f,77586.59847175052,27,0
WALLET_0x000000000353,WALLET_0x0000000005e3,756477.98188707,19,0
WALLET_0x000000000515,WALLET_0x0000000003c4,71419.2880118874,25,0
WALLET_0x0000000000ad,WALLET_0x000000000580,729761.1138884119,18,0
WALLET_0x0000000006d8,WALLET_0x000000000019,685786.1954219528,15,0
WALLET_0x00000000004c,WALLET_0x00000000072b,217614.83264239677,2,0
WALLET_0x0000000004d1,WALLET_0x000000000115,627929.5682730236,20,0
WALLET_0x00000000024e,WALLET_0x000000000496,645435.8074033768,13,0
WALLET_0x000000000682,WALLET_0x00000000069a,391398.58193108876,12,0
WALLET_0x00000000060b,WALLET_0x000000000094,325494.68777089793,30,0
WALLET_0x000000000539,WALLET_0x00000000058a,57150.32965635113,20,0
WALLET_0x000000000365,WALLET_0x000000000545,86157.06640767057,1,0
WALLET_0x0000000000f7,WALLET_0x0000000006b5,176074.51804409153,2,0
WALLET_0x0000000003a9,WALLET_0x0000000004e0,97439.12075969316,9,0
WALLET_0x00000000075a,WALLET_0x00000000077f,187225.26622239748,7,0
WALLET_0x000000000627,WALLET_0x0000000004f9,394654.08823552984,4,0
WALLET_0x000000000524,WALLET_0x0000000005dd,505030.93994824094,26,0
WALLET_0x000000000152,WALLET_0x000000000237,1027373.9722496505,25,0
WALLET_0x0000000000c2,WALLET_0x000000000609,559794.5921535332,27,0
WALLET_0x000000000222,WALLET_0x000000000235,528877.3800531625,23,0
WALLET_0x0000000002c8,WALLET_0x00000000034f,989158.1238129433,22,0
WALLET_0x000000000211,WALLET_0x00000000016d,111822.5137626033,27,0
WALLET_0x000000000316,WALLET_0x0000000006fe,126770.4599989797,18,0
WALLET_0x00000000033e,WALLET_0x00000000001f,252756.94097336996,30,0
WALLET_0x000000000789,WALLET_0x000000000075,155467.81834508106,18,0
WALLET_0x000000000330,WALLET_0x0000000001ce,31901.096079579438,17,0
WALLET_0x000000000533,WALLET_0x0000000005f3,1049663.4985952524,30,0
WALLET_0x00000000030c,WALLET_0x0000000001c8,98965.10587686818,20,0
WALLET_0x00000000023d,WALLET_0x000000000783,6698602.345176719,23,0
WALLET_0x00000000043a,WALLET_0x0000000005a7,566964.2171206772,21,0
WALLET_0x0000000002e7,WALLET_0x000000000751,46509.47526995458,24,0
WALLET_0x000000000221,WALLET_0x0000000000fd,1203085.3971094105,27,0
WALLET_0x0000000001ac,WALLET_0x00000000072a,465057.64516699495,10,0
WALLET_0x000000000526,WALLET_0x0000000003b1,684519.1413391295,27,0
WALLET_0x000000000379,WALLET_0x000000000354,209745.53836875994,24,0
WALLET_0x0000000000b5,WALLET_0x000000000336,109439.95537577322,21,0
WALLET_0x00000000029a,WALLET_0x000000000203,49419.186619662054,24,0
WALLET_0x000000000595,WALLET_0x000000000460,64666.484285280065,8,0
WALLET_0x000000000002,WALLET_0x0000000006db,56831.73974042179,16,0
WALLET_0x000000000734,WALLET_0x0000000001f6,258822.67679834823,2,0
WALLET_0x00000000034a,WALLET_0x000000000504,409457.75362009654,16,0
WALLET_0x00000000004f,WALLET_0x000000000747,43450.58339719776,26,0
WALLET_0x000000000168,WALLET_0x000000000330,1713445.503732648,4,0
WALLET_0x000000000571,WALLET_0x000000000118,547143.9000856909,2,0
WALLET_0x0000000001e9,WALLET_0x000000000302,16863725.557008028,30,0
WALLET_0x00000000012e,WALLET_0x00000000034b,240951.7101612608,20,0
WALLET_0x00000000057b,WALLET_0x0000000000c1,12603146.573465293,10,0
WALLET_0x000000000699,WALLET_0x0000000000d2,1354547.0865722566,29,0
WALLET_0x000000000311,WALLET_0x000000000347,23411.56227147184,26,0
WALLET_0x000000000245,WALLET_0x000000000179,74160.98015921636,28,0
WALLET_0x00000000034b,WALLET_0x000000000138,712778.606808673,8,0
WALLET_0x0000000001e6,WALLET_0x00000000044d,32164.3226411066,24,0
WALLET_0x00000000018a,WALLET_0x00000000051e,115337.16171193474,11,0
WALLET_0x00000000058f,WALLET_0x000000000749,40598.79235404862,27,0
WALLET_0x00000000061a,WALLET_0x00000000040f,10941436.941706864,15,0
WALLET_0x000000000521,WALLET_0x00000000042c,2298901.4472939293,10,0
WALLET_0x00000000067a,WALLET_0x00000000076c,266072.9266489765,15,0
WALLET_0x0000000003fe,WALLET_0x000000000356,4276320.247153135,16,0
WALLET_0x000000000412,WALLET_0x0000000001f0,2919322.875691068,2,0
WALLET_0x0000000002bc,WALLET_0x000000000733,3158190.474252239,25,0
WALLET_0x0000000003c1,WALLET_0x0000000006c6,191186.2825271911,11,0
WALLET_0x000000000406,WALLET_0x000000000419,278360.1784296339,25,0
WALLET_0x000000000082,WALLET_0x000000000010,85400.87393858103,24,0
WALLET_0x000000000063,WALLET_0x0000000002e2,373035.3555299637,26,0
WALLET_0x00000000073a,WALLET_0x0000000001cb,130765.85967614467,1,0
WALLET_0x000000000764,WALLET_0x000000000234,88327.4120614715,28,0
WALLET_0x00000000030a,WALLET_0x000000000669,2415449.7296367725,11,0
WALLET_0x0000000000b8,WALLET_0x00000000022e,1211556.948542538,22,0
WALLET_0x000000000238,WALLET_0x000000000175,117757.08626221187,19,0
WALLET_0x0000000001a1,WALLET_0x000000000009,1826990.315459517,10,0
WALLET_0x00000000041d,WALLET_0x0000000007c5,703080.7803470213,17,0
WALLET_0x000000000516,WALLET_0x00000000046d,275668.3858294001,29,0
WALLET_0x000000000656,WALLET_0x00000000047b,4809680.539943441,8,0
WALLET_0x000000000120,WALLET_0x000000000356,699467.1065426662,30,0
WALLET_0x0000000001e3,WALLET_0x0000000001a8,6364724.550332336,9,0
WALLET_0x0000000001e6,WALLET_0x000000000017,1033908.576913666,27,0
WALLET_0x0000000001fe,WALLET_0x00000000007a,1176210.5341085934,20,0
WALLET_0x0000000005a1,WALLET_0x00000000054d,88099.45772257118,10,0
WALLET_0x000000000506,WALLET_0x000000000269,191826.12439315487,8,0
WALLET_0x00000000012a,WALLET_0x000000000249,3938049.5030846098,16,0
WALLET_0x00000000070d,WALLET_0x000000000496,2527913.664876827,12,0
WALLET_0x00000000020c,WALLET_0x000000000420,258461.08389602194,18,0
WALLET_0x0000000001df,WALLET_0x000000000239,58139.110320481646,2,0
WALLET_0x0000000002a7,WALLET_0x0000000004d0,5334261.058254694,14,0
WALLET_0x000000000184,WALLET_0x0000000004ce,2191209.228538049,7,0
WALLET_0x0000000004dc,WALLET_0x00000000076e,79488.07847113472,16,0
WALLET_0x00000000037b,WALLET_0x00000000078b,79473.40403489704,24,0
WALLET_0x0000000002f0,WALLET_0x0000000000d1,6922781.740209535,9,0
WALLET_0x0000000005d9,WALLET_0x00000000066b,206607.2022561553,11,0
WALLET_0x0000000005d0,WALLET_0x00000000015e,212192.2193651827,22,0
WALLET_0x000000000511,WALLET_0x0000000003f0,159406.5452189608,1,0
WALLET_0x000000000795,WALLET_0x00000000034c,754043.1978799449,16,0
WALLET_0x000000000569,WALLET_0x000000000747,54153.98922885065,7,0
WALLET_0x000000000484,WALLET_0x0000000005b8,631841.5875622786,23,0
WALLET_0x000000000141,WALLET_0x00000000075a,53631.62064088437,27,0
WALLET_0x000000000532,WALLET_0x0000000000f0,54200.47175789683,17,0
WALLET_0x0000000000cc,WALLET_0x000000000744,57042.258833386666,11,0
WALLET_0x00000000024a,WALLET_0x0000000000fa,60429.82445763076,19,0
WALLET_0x0000000001ec,WALLET_0x000000000580,1307393.8230660073,23,0
WALLET_0x0000000001e8,WALLET_0x0000000001c3,1308035.1690944317,21,0
WALLET_0x000000000532,WALLET_0x000000000476,346606.72233239905,26,0
WALLET_0x000000000323,WALLET_0x000000000062,171554.6771010442,15,0
WALLET_0x000000000427,WALLET_0x000000000503,3515513.996590939,4,0
WALLET_0x0000000004c3,WALLET_0x0000000000dc,1254514.7798292546,18,0
WALLET_0x000000000488,WALLET_0x000000000102,75506.30040498274,10,0
WALLET_0x0000000001b0,WALLET_0x000000000793,748510.2081444524,21,0
WALLET_0x00000000045f,WALLET_0x00000000037b,692788.161909824,29,0
WALLET_0x000000000737,WALLET_0x0000000003b0,1299741.814094333,13,0
WALLET_0x0000000005d3,WALLET_0x000000000523,27330438.492589958,2,0
WALLET_0x000000000483,WALLET_0x0000000002ec,129618.64094155097,24,0
WALLET_0x0000000001d4,WALLET_0x00000000030e,1016254.9238831459,14,0
WALLET_0x000000000081,WALLET_0x0000000001b5,4172514.1743061803,21,0
WALLET_0x0000000002c6,WALLET_0x000000000486,5823227.712211627,17,0
WALLET_0x000000000551,WALLET_0x0000000004de,580023.770535566,2,0
WALLET_0x0000000001d9,WALLET_0x0000000004ee,62226.46053272896,23,0
WALLET_0x00000000050e,WALLET_0x00000000055b,29961.096233508462,4,0
WALLET_0x00000000005b,WALLET_0x000000000377,1528353.8438952945,1,0
WALLET_0x00000000006c,WALLET_0x0000000000ac,739547.2225466686,10,0
WALLET_0x000000000785,WALLET_0x00000000040c,536162.6550973237,2,0
WALLET_0x00000000062b,WALLET_0x00000000040d,676013.6160442289,2,0
WALLET_0x00000000058b,WALLET_0x00000000058c,1919881.202432328,1,0
WALLET_0x00000000043f,WALLET_0x000000000083,1004012.5798010288,29,0
WALLET_0x000000000336,WALLET_0x0000000001bd,790153.920189409,27,0
WALLET_0x0000000006fd,WALLET_0x0000000002b5,181611.65418636563,15,0
WALLET_0x000000000498,WALLET_0x0000000003a2,2103721.816405031,14,0
WALLET_0x0000000005b3,WALLET_0x0000000005b0,186101.84204982436,20,0
WALLET_0x000000000378,WALLET_0x0000000007cd,1889116.1025167038,5,0
WALLET_0x000000000742,WALLET_0x000000000511,245491.55498206965,24,0
WALLET_0x0000000001a1,WALLET_0x00000000010c,1071043.2545941274,24,0
WALLET_0x0000000002d0,WALLET_0x0000000002aa,6233311.031294407,11,0
WALLET_0x000000000409,WALLET_0x0000000001f8,1191661.766833212,1,0
WALLET_0x0000000003fa,WALLET_0x0000000003ef,3702521.690770328,6,0
WALLET_0x000000000631,WALLET_0x000000000167,253431.5799288392,20,0
WALLET_0x000000000256,WALLET_0x0000000007ac,511059.39967596275,22,0
WALLET_0x000000000516,WALLET_0x000000000434,259906.9431866833,23,0
WALLET_0x000000000728,WALLET_0x0000000005d9,36696.980066588745,5,0
WALLET_0x000000000477,WALLET_0x000000000450,2198015.2239479455,6,0
WALLET_0x000000000766,WALLET_0x0000000007b4,1038529.9415449449,9,0
WALLET_0x0000000004b5,WALLET_0x0000000005b9,933674.3985182605,22,0
WALLET_0x00000000001f,WALLET_0x00000000062c,2807061.6302062087,23,0
WALLET_0x0000000004f3,WALLET_0x0000000001bb,80570.07984486698,19,0
WALLET_0x00000000010e,WALLET_0x000000000679,56215.73486856802,29,0
WALLET_0x0000000006b5,WALLET_0x00000000034a,2847781.475598579,25,0
WALLET_0x00000000003c,WALLET_0x000000000668,398111.6890484521,1,0
WALLET_0x000000000465,WALLET_0x00000000068c,610647.8746436067,15,0
WALLET_0x000000000397,WALLET_0x00000000052b,48988.822266615265,12,0
WALLET_0x00000000008b,WALLET_0x000000000016,4025611.5469486993,17,0
WALLET_0x00000000052b,WALLET_0x0000000001c3,1210910.5751860759,20,0
WALLET_0x000000000502,WALLET_0x0000000007cc,186577.02899573545,25,0
WALLET_0x000000000403,WALLET_0x000000000445,10105123.493503219,9,0
WALLET_0x0000000000ec,WALLET_0x00000000038f,57228.03551258392,5,0
WALLET_0x000000000302,WALLET_0x0000000003fc,269918.3376147768,24,0
WALLET_0x0000000006ba,WALLET_0x000000000320,1944357.2891506364,7,0
WALLET_0x0000000005e6,WALLET_0x0000000006d9,2495290.891552519,15,0
WALLET_0x0000000005dc,WALLET_0x0000000001ad,47112.720962843814,9,0
WALLET_0x00000000005e,WALLET_0x00000000040f,289221.2041343986,28,0
WALLET_0x000000000759,WALLET_0x000000000216,1354167.423697417,13,0
WALLET_0x0000000001c8,WALLET_0x00000000046a,4031261.831773354,21,0
WALLET_0x000000000037,WALLET_0x00000000058b,3553294.9960620464,8,0
WALLET_0x0000000003c3,WALLET_0x00000000070d,1265087.6860018286,25,0
WALLET_0x000000000469,WALLET_0x0000000002b5,506120.2602144211,7,0
WALLET_0x00000000074a,WALLET_0x00000000038e,338045.7488653113,29,0
WALLET_0x00000000071a,WALLET_0x000000000520,933951.3623510414,7,0
WALLET_0x000000000594,WALLET_0x0000000005b0,3801966.4591549714,14,0
WALLET_0x000000000563,WALLET_0x00000000007f,320926.8557795993,13,0
WALLET_0x0000000004da,WALLET_0x0000000000a0,293679.40472358634,6,0
WALLET_0x0000000000d7,WALLET_0x000000000012,2465438.3122578016,11,0
WALLET_0x00000000040b,WALLET_0x0000000006dc,2174727.1692120596,22,0
WALLET_0x00000000077a,WALLET_0x0000000005b6,209014.0542053987,7,0
WALLET_0x000000000029,WALLET_0x00000000010b,61197.62170403883,4,0
WALLET_0x000000000732,WALLET_0x0000000006b7,33854.74789073659,27,0
WALLET_0x000000000138,WALLET_0x000000000029,537803.6654273377,1,0
WALLET_0x000000000239,WALLET_0x000000000557,84381.53406353373,6,0
WALLET_0x000000000220,WALLET_0x0000000003e3,1697031.4375593439,20,0
WALLET_0x000000000702,WALLET_0x00000000076c,33687.997249545595,2,0
WALLET_0x00000000062b,WALLET_0x00000000038e,4977533.96638689,25,0
WALLET_0x000000000017,WALLET_0x0000000000bf,266947.0927719663,11,0
WALLET_0x000000000060,WALLET_0x0000000004d1,133506.16985245573,29,0
WALLET_0x000000000606,WALLET_0x00000000054b,196469.86099659142,2,0
WALLET_0x000000000063,WALLET_0x0000000005ef,120915.66881209571,18,0
WALLET_0x000000000095,WALLET_0x000000000380,4291111.778954069,2,0
WALLET_0x000000000522,WALLET_0x0000000006d7,1211590.791129584,7,0
WALLET_0x000000000126,WALLET_0x000000000370,511589.0148960361,19,0
WALLET_0x0000000001da,WALLET_0x000000000414,72815.25553313774,30,0
WALLET_0x000000000477,WALLET_0x0000000002bf,407353.05754703295,8,0
WALLET_0x00000000037b,WALLET_0x0000000001d4,139255.5510808738,5,0
WALLET_0x0000000002ce,WALLET_0x00000000007a,8549.043835810618,27,0
WALLET_0x000000000594,WALLET_0x0000000005c2,156309.17690120928,3,0
WALLET_0x0000000002a0,WALLET_0x00000000010a,1096747.578453804,20,0
WALLET_0x000000000281,WALLET_0x000000000514,233465.80945949428,18,0
WALLET_0x000000000181,WALLET_0x000000000009,355939.37118439854,20,0
WALLET_0x0000000005c5,WALLET_0x0000000001c0,2108507.888195339,7,0
WALLET_0x0000000001d6,WALLET_0x0000000006fe,1611904.749761501,21,0
WALLET_0x000000000575,WALLET_0x0000000002c1,8380145.362279397,6,0
WALLET_0x0000000000ef,WALLET_0x0000000007b2,16476.268479900773,17,0
WALLET_0x0000000006be,WALLET_0x00000000070e,125062.43734072083,4,0
WALLET_0x000000000215,WALLET_0x00000000030c,1727546.1554282513,2,0
WALLET_0x0000000001dc,WALLET_0x00000000059a,845000.9930550752,23,0
WALLET_0x000000000565,WALLET_0x000000000721,513599.684749602,20,0
WALLET_0x000000000570,WALLET_0x0000000003ef,178583.73600263387,20,0
WALLET_0x00000000022f,WALLET_0x000000000662,621367.0236918496,22,0
WALLET_0x0000000007bb,WALLET_0x0000000006cc,569965.0151880528,8,0
WALLET_0x000000000617,WALLET_0x0000000004c8,27501.959026144526,4,0
WALLET_0x000000000289,WALLET_0x00000000018c,609534.4088980235,30,0
WALLET_0x0000000001fe,WALLET_0x000000000740,203710.34435133295,7,0
WALLET_0x0000000001e9,WALLET_0x000000000439,1562185.5349040674,26,0
WALLET_0x000000000766,WALLET_0x0000000002ed,741911.0232934353,1,0
WALLET_0x000000000250,WALLET_0x00000000074f,8317380.569825691,1,0
WALLET_0x000000000194,WALLET_0x0000000006be,442364.6755901511,2,0
WALLET_0x00000000007b,WALLET_0x0000000000cf,86080.08133779808,16,0
WALLET_0x0000000002aa,WALLET_0x000000000282,10583.107983829976,22,0
WALLET_0x000000000526,WALLET_0x0000000007aa,108291.98365417628,17,0
WALLET_0x000000000026,WALLET_0x000000000077,779203.125013577,15,0
WALLET_0x0000000004d7,WALLET_0x0000000003e9,1143159.149966029,21,0
WALLET_0x000000000489,WALLET_0x00000000078e,178473.55405606024,19,0
WALLET_0x000000000143,WALLET_0x000000000461,232072.64922494374,10,0
WALLET_0x000000000021,WALLET_0x000000000507,491346.31986291416,10,0
WALLET_0x000000000597,WALLET_0x000000000232,782367.4655724961,21,0
WALLET_0x00000000036a,WALLET_0x000000000609,2043393.6412276411,9,0
WALLET_0x000000000205,WALLET_0x00000000028b,183255.06210178515,10,0
WALLET_0x000000000002,WALLET_0x00000000029e,145226.99103845475,29,0
WALLET_0x0000000003f6,WALLET_0x0000000005c0,9222794.618041042,21,0
WALLET_0x000000000747,WALLET_0x0000000002e6,6419448.180196643,11,0
WALLET_0x000000000605,WALLET_0x0000000003b7,199957.62297597295,11,0
WALLET_0x000000000689,WALLET_0x0000000006b6,2455420.6948991613,8,0
WALLET_0x0000000002ef,WALLET_0x000000000709,12080016.767213278,5,0
WALLET_0x00000000060a,WALLET_0x0000000007aa,3189700.260704947,12,0
WALLET_0x00000000024d,WALLET_0x000000000587,140876.01398427476,11,0
WALLET_0x00000000031d,WALLET_0x0000000004e5,517734.9743198221,5,0
WALLET_0x0000000007b0,WALLET_0x00000000029a,31961.33923689952,30,0
WALLET_0x000000000417,WALLET_0x0000000003aa,104045.0967269118,14,0
WALLET_0x0000000004e2,WALLET_0x0000000007ae,432374.7884289397,4,0
WALLET_0x0000000006d5,WALLET_0x00000000057e,615157.5610738093,2,0
WALLET_0x00000000005b,WALLET_0x000000000424,156453.45420960325,10,0
WALLET_0x0000000005db,WALLET_0x0000000004e5,7133.022343939947,25,0
WALLET_0x0000000004ad,WALLET_0x0000000002fe,591457.0134624998,16,0
WALLET_0x000000000091,WALLET_0x00000000032e,1318832.5079551481,2,0
WALLET_0x0000000005e1,WALLET_0x00000000002a,1396088.1127422093,18,0
WALLET_0x00000000033b,WALLET_0x00000000005b,324883.60187181225,17,0
WALLET_0x0000000004d6,WALLET_0x000000000714,361225.489035045,12,0
WALLET_0x0000000003f6,WALLET_0x00000000008d,640342.4967539072,25,0
WALLET_0x00000000001d,WALLET_0x0000000001a2,816962.7108752496,25,0
WALLET_0x0000000003ea,WALLET_0x000000000013,384548.81341656233,12,0
WALLET_0x0000000000c6,WALLET_0x0000000001f3,13568.77805797294,13,0
WALLET_0x00000000057e,WALLET_0x00000000069a,3596858.410486201,27,0
WALLET_0x000000000772,WALLET_0x0000000006ee,220464.722630139,15,0
WALLET_0x0000000007c1,WALLET_0x00000000079c,70555.19882608851,1,0
WALLET_0x0000000000af,WALLET_0x000000000569,245517.43446858408,27,0
WALLET_0x000000000401,WALLET_0x0000000001c2,523100.72338195995,11,0
WALLET_0x000000000328,WALLET_0x000000000602,177438.1562213204,11,0
WALLET_0x00000000043e,WALLET_0x000000000341,196799.6787863151,14,0
WALLET_0x000000000482,WALLET_0x000000000320,271861.16256186494,6,0
WALLET_0x000000000535,WALLET_0x000000000367,761250.5363980912,14,0
WALLET_0x0000000006c6,WALLET_0x000000000626,133454.61108464794,3,0
WALLET_0x00000000039b,WALLET_0x000000000000,733926.1843176733,30,0
WALLET_0x0000000003bd,WALLET_0x000000000597,55802.90794342328,2,0
WALLET_0x0000000005da,WALLET_0x0000000004c3,8964905.978952872,21,0
WALLET_0x0000000005b8,WALLET_0x0000000003d7,2209935.678057003,23,0
WALLET_0x000000000215,WALLET_0x000000000126,293019.9309694621,27,0
WALLET_0x000000000538,WALLET_0x000000000724,730968.0284263733,28,0
WALLET_0x0000000001c6,WALLET_0x00000000059f,76706.85628181577,6,0
WALLET_0x00000000047a,WALLET_0x00000000068f,1027595.8629824908,26,0
WALLET_0x000000000060,WALLET_0x0000000007bf,1572398.6860228437,7,0
WALLET_0x0000000004e9,WALLET_0x0000000005fe,659667.3389923184,18,0
WALLET_0x0000000000f1,WALLET_0x0000000006a4,1712434.2928541284,30,0
WALLET_0x0000000001c9,WALLET_0x0000000006c6,437771.56407247274,5,0
WALLET_0x000000000191,WALLET_0x0000000001ea,379999.2827602577,16,0
WALLET_0x000000000368,WALLET_0x000000000044,164422.9776497464,30,0
WALLET_0x000000000656,WALLET_0x000000000436,1018514.2289267597,5,0
WALLET_0x0000000002f6,WALLET_0x00000000004f,126141.83362134581,29,0
WALLET_0x0000000006bb,WALLET_0x0000000001a4,823680.830857084,4,0
WALLET_0x000000000410,WALLET_0x000000000104,697204.35258324,20,0
WALLET_0x000000000710,WALLET_0x0000000004b6,3321659.170772388,1,0
WALLET_0x0000000005b3,WALLET_0x000000000527,1061564.4689344605,13,0
