entity_id,entity_type,country,age_days,kyc_level,txn_count_30d,total_volume_30d,avg_tx_amount,distinct_counterparties_30d,pep_flag,sanction_flag,has_crypto_activity,is_fraud
IND_004682,individual,ID,261,1,17,4948479.657292225,291087.04,17,False,False,False,0
IND_004683,individual,ID,418,2,50,6942992.51658851,138859.85,49,False,False,False,0
IND_004684,individual,ID,699,1,21,1925041.181054137,91668.63,21,False,False,True,0
IND_004685,individual,ID,1692,1,35,8944707.49162213,255563.07,2,False,False,False,0
IND_004686,individual,MM,2279,2,28,596187.4379435515,21292.41,28,False,False,True,0
IND_004687,individual,ID,3134,1,9,4976702.283979663,552966.92,9,False,False,False,0
IND_004688,individual,ID,803,1,39,97949949.5437049,2511537.17,39,False,False,False,0
IND_004689,individual,ID,116,1,58,12558819.78283976,216531.38,16,False,False,False,0
IND_004690,individual,ID,3033,2,27,29425438.46709992,1089831.05,27,False,False,False,0
IND_004691,individual,ID,702,2,31,9122019.76065796,294258.7,31,False,False,False,0
IND_004692,individual,ID,1148,0,28,63333867.91404966,2261923.85,28,False,False,False,0
IND_004693,individual,ID,2245,1,24,19652424.467534017,818851.02,24,False,False,False,0
IND_004694,individual,ID,1974,1,30,6114096.5549731525,203803.22,30,False,False,False,0
IND_004695,individual,ID,1779,1,50,21682716.911294285,433654.34,24,False,False,False,0
IND_004696,individual,ID,451,1,18,10568726.169256613,587151.45,18,False,False,False,0
IND_004697,individual,ID,3333,2,54,29372647.73429893,543937.92,20,False,False,False,0
IND_004698,individual,ID,765,1,28,22042426.34552213,787229.51,15,False,False,False,0
IND_004699,individual,ID,1077,2,41,13424969.655404052,327438.28,24,False,False,True,0
IND_004700,individual,ID,3138,0,22,6613137.62409571,300597.16,22,False,False,False,0
IND_004701,individual,ID,1590,2,80,34656844.591432855,433210.56,33,False,False,True,1
IND_004702,individual,ID,1990,1,25,11936617.938307147,477464.72,9,False,False,False,0
IND_004703,individual,KP,2461,2,8,7489177.344027229,936147.17,4,False,False,False,0
IND_004704,individual,ID,2992,1,19,8344930.512809956,439206.87,19,False,False,False,0
IND_004705,individual,MM,919,2,17,2353732.766183624,138454.87,9,False,False,False,0
IND_004706,individual,ID,3187,2,28,20272113.420426857,724004.05,28,False,False,False,0
IND_004707,individual,ID,2791,1,107,25128232.76492769,234843.3,22,False,False,True,0
IND_004708,individual,ID,2968,1,43,13265387.337639648,308497.38,43,False,False,True,0
IND_004709,individual,ID,2422,1,46,40151334.92146088,872855.11,42,False,False,True,0
IND_004710,individual,ID,75,0,16,2026820.675771462,126676.29,13,False,False,False,0
IND_004711,individual,ID,2231,2,7,10116992.092882937,1445284.58,7,False,False,False,0
IND_004712,individual,ID,367,2,12,916853.4518050052,76404.45,12,False,False,False,0
IND_004713,individual,ID,927,2,48,22334605.624028124,465304.28,38,False,False,False,0
IND_004714,individual,ID,2844,2,20,20825527.701389488,1041276.39,20,False,False,False,0
IND_004715,individual,ID,2702,2,70,64744021.82344017,924914.6,46,False,False,False,1
IND_004716,individual,ID,1535,2,16,35458935.776605174,2216183.49,16,False,False,False,0
IND_004717,individual,ID,1215,0,14,13182874.068840778,941633.86,14,False,False,False,0
IND_004718,individual,ID,2497,1,53,856720.9723953356,16164.55,34,False,False,False,0
IND_004719,individual,ID,2307,1,36,7410608.472906257,205850.24,36,False,False,False,0
IND_004720,individual,ID,2802,1,41,24476955.747816574,596998.92,14,False,False,False,0
IND_004721,individual,ID,417,0,35,14956644.88989437,427332.71,24,False,False,False,0
IND_004722,individual,ID,1516,1,56,5301063.911464574,94661.86,44,False,False,False,0
IND_004723,individual,ID,1809,1,52,1723936.6717332462,33152.63,48,False,False,False,0
IND_004724,individual,MM,2676,2,49,2620974.009768872,53489.27,32,False,True,True,1
IND_004725,individual,ID,2809,1,26,5566334.182332832,214089.78,16,False,False,False,0
IND_004726,individual,ID,3023,1,34,29152129.928078257,857415.59,34,False,False,False,0
IND_004727,individual,ID,655,1,22,17759602.924798902,807254.68,22,False,False,False,0
IND_004728,individual,ID,873,1,31,14776790.403073993,476670.66,27,False,False,False,0
IND_004729,individual,ID,1213,2,22,447619.6656572138,20346.35,22,False,False,False,0
IND_004730,individual,ID,1813,2,17,64394565.27340829,3787915.6,17,False,False,True,0
IND_004731,individual,ID,158,1,25,16930093.33725179,677203.73,25,False,False,False,0
IND_004732,individual,SY,1945,0,40,13446417.320744468,336160.43,25,False,False,False,0
IND_004733,individual,ID,3043,2,34,112486243.02731615,3308418.91,30,False,False,False,0
IND_004734,individual,ID,867,1,14,46292232.41732669,3306588.03,14,False,False,False,0
IND_004735,individual,ID,2764,1,42,10066634.39621658,239681.77,7,False,False,True,0
IND_004736,individual,ID,1794,1,13,42635999.323262185,3279692.26,13,False,False,False,0
IND_004737,individual,ID,1723,1,49,19465410.083024208,397253.27,49,False,False,False,0
IND_004738,individual,ID,839,1,17,4092961.8257184266,240762.46,17,False,False,False,0
IND_004739,individual,ID,1794,1,22,9182843.090538591,417401.96,22,False,False,False,0
IND_004740,individual,ID,1228,1,29,4650762.043220869,160371.1,29,False,False,False,0
IND_004741,individual,ID,89,2,15,5327226.262042655,355148.42,15,False,False,False,0
IND_004742,individual,ID,2383,1,91,57886556.897656135,636116.01,17,False,False,False,0
IND_004743,individual,ID,2240,1,8,950009.3296707668,118751.17,8,False,False,False,0
IND_004744,individual,ID,1363,2,12,38660253.420284525,3221687.79,12,False,False,False,0
IND_004745,individual,ID,389,1,56,17153178.569634862,306306.76,29,False,False,False,0
IND_004746,individual,ID,2460,1,36,25864396.754430503,718455.47,36,False,False,False,0
IND_004747,individual,ID,1111,2,25,4777331.52671448,191093.26,25,False,False,False,0
IND_004748,individual,ID,1648,0,5,6401678.369610377,1280335.67,5,False,False,False,0
IND_004749,individual,ID,2453,2,34,6608009.959632062,194353.23,25,False,False,False,0
IND_004750,individual,ID,940,1,54,164542031.98339412,3047074.67,15,False,False,False,0
IND_004751,individual,ID,489,2,30,13458346.28043947,448611.54,7,False,False,False,0
IND_004752,individual,ID,290,1,7,2668474.390463088,381210.63,7,False,False,False,0
IND_004753,individual,ID,1593,2,11,4461432.180831403,405584.74,11,False,False,False,0
IND_004754,individual,ID,1161,1,51,49398724.337451234,968602.44,48,False,False,False,0
IND_004755,individual,ID,362,1,55,19084773.501537383,346995.88,8,False,False,False,0
IND_004756,individual,ID,3372,2,8,2650281.6734111183,331285.21,8,False,False,False,0
IND_004757,individual,ID,2942,2,30,58839526.50621124,1961317.55,5,False,False,True,0
IND_004758,individual,ID,1269,1,45,3439858.821585658,76441.31,34,False,False,False,0
IND_004759,individual,ID,1733,2,30,45738395.54406617,1524613.18,30,False,False,False,0
IND_004760,individual,ID,3098,1,60,101061872.43242688,1684364.54,2,False,False,False,0
IND_004761,individual,ID,2154,1,15,3441397.0730280774,229426.47,2,False,False,False,0
IND_004762,individual,AF,417,2,78,22155939.261969425,284050.5,6,False,False,False,0
IND_004763,individual,ID,3341,1,70,11942270.34645906,170603.86,19,False,False,False,0
IND_004764,individual,ID,2591,2,23,1161803.0980129566,50513.18,23,False,False,False,0
IND_004765,individual,ID,3359,2,22,4115631.674831935,187074.17,22,False,False,False,0
IND_004766,individual,ID,2084,1,40,38689907.67856093,967247.69,40,False,False,False,0
IND_004767,individual,VE,2529,1,35,6888068.347871539,196801.95,35,False,False,False,0
IND_004768,individual,ID,3510,2,56,27491438.21480693,490918.54,46,False,False,False,0
IND_004769,individual,ID,2905,2,77,130640614.37843125,1696631.36,10,False,False,False,1
IND_004770,individual,ID,827,2,28,2902303.090302415,103653.68,23,False,False,False,0
IND_004771,individual,ID,3190,2,31,11762073.868262315,379421.74,3,False,False,False,0
IND_004772,individual,ID,2799,1,12,30568774.746818077,2547397.9,12,False,False,False,0
IND_004773,individual,ID,1868,2,20,17976176.78619576,898808.84,1,False,False,False,0
IND_004774,individual,ID,772,2,44,28007257.41562341,636528.58,44,False,False,False,0
IND_004775,individual,ID,1620,1,19,1769042.4248293366,93107.5,19,False,False,False,0
IND_004776,individual,ID,481,2,34,11504886.602148185,338379.02,28,False,False,False,0
IND_004777,individual,ID,2762,1,76,16958118.63729678,223133.14,43,False,False,False,0
IND_004778,individual,ID,2523,1,3,395685.6329444101,131895.21,3,False,False,False,0
IND_004779,individual,ID,3179,1,53,65566682.6299924,1237107.22,47,False,False,False,0
IND_004780,individual,ID,3268,1,64,24718890.464186624,386232.66,43,False,False,False,0
IND_004781,individual,MM,2509,1,41,24671558.249863937,601745.32,7,False,False,False,0
IND_004782,individual,ID,2367,2,16,7793342.759256918,487083.92,16,False,False,True,0
IND_004783,individual,ID,296,1,19,44194365.31959584,2326019.23,4,False,False,True,0
IND_004784,individual,ID,3249,1,16,45259311.89879496,2828706.99,7,False,False,False,0
IND_004785,individual,ID,3090,2,15,4700688.532007826,313379.24,15,False,False,False,0
IND_004786,individual,ID,2076,1,27,5757722.781461875,213248.99,17,False,False,False,0
IND_004787,individual,ID,2339,2,27,16005279.23460216,592788.12,18,False,False,False,0
IND_004788,individual,ID,2815,1,260,13275803.008638876,51060.78,33,True,False,False,1
IND_004789,individual,ID,1424,2,15,50680972.93936192,3378731.53,15,False,False,False,0
IND_004790,individual,ID,1456,1,19,5815535.043204136,306080.79,3,False,False,False,0
IND_004791,individual,ID,616,1,14,14322580.512510285,1023041.47,14,False,False,False,0
IND_004792,individual,ID,2694,2,6,4306188.229204006,717698.04,6,False,False,False,0
IND_004793,individual,ID,1208,2,81,5486132.139098823,67730.03,49,False,False,False,0
IND_004794,individual,ID,213,1,41,5109226.095984864,124615.27,19,False,False,False,0
IND_004795,individual,ID,1232,1,35,24344613.05012289,695560.37,25,False,False,False,0
IND_004796,individual,AF,3234,1,43,11421048.513465716,265605.78,25,False,False,False,0
IND_004797,individual,ID,3137,0,18,21043596.86683727,1169088.71,9,False,False,False,0
IND_004798,individual,ID,1293,1,17,22982906.247201685,1351935.66,9,False,False,False,0
IND_004799,individual,MM,2615,2,2,1292053.4733992496,646026.74,2,False,False,False,0
IND_004800,individual,ID,674,2,45,17414953.888295412,386998.98,45,False,False,True,0
IND_004801,individual,ID,1520,1,61,16816719.340690117,275683.92,32,False,False,False,0
IND_004802,individual,ID,636,1,30,46092342.373761415,1536411.41,13,False,False,False,0
IND_004803,individual,ID,32,2,10,17171862.888769474,1717186.29,10,False,False,False,0
IND_004804,individual,ID,286,2,33,6655698.322761651,201687.83,7,False,False,False,0
IND_004805,individual,ID,2593,1,25,4607916.525718142,184316.66,25,False,False,False,0
IND_004806,individual,ID,517,1,39,13776092.855650928,353233.15,24,False,False,False,0
IND_004807,individual,ID,971,2,19,18569402.513407078,977336.97,10,False,False,False,0
IND_004808,individual,ID,2506,2,22,10775652.276130944,489802.38,10,False,False,False,0
IND_004809,individual,ID,956,2,25,1234579.1489682265,49383.17,18,False,False,True,0
IND_004810,individual,ID,3337,1,8,1831813.302891508,228976.66,8,False,False,False,0
IND_004811,individual,ID,2819,2,16,723097.5439915174,45193.6,16,False,False,False,0
IND_004812,individual,ID,3609,1,26,10692288.78939374,411241.88,26,False,False,False,0
IND_004813,individual,ID,964,1,28,9239737.774274342,329990.63,28,False,False,False,0
IND_004814,individual,ID,360,2,67,56450925.31215227,842551.12,42,False,False,False,0
IND_004815,individual,ID,3558,1,72,9952627.922429089,138230.94,27,False,False,False,0
IND_004816,individual,ID,1812,1,20,5030778.523377281,251538.93,20,False,False,False,0
IND_004817,individual,ID,3597,1,6,2329719.056884908,388286.51,6,False,False,False,0
IND_004818,individual,ID,2213,1,3,2784996.255364396,928332.09,3,False,False,False,0
IND_004819,individual,ID,1240,1,56,20363670.5101564,363636.97,9,False,False,False,0
IND_004820,individual,ID,2186,2,28,54398735.6765576,1942811.99,28,False,False,True,0
IND_004821,individual,ID,1407,2,12,964055.160235676,80337.93,12,False,False,False,0
IND_004822,individual,ID,1103,2,2,371902.4824788949,185951.24,2,False,False,False,0
IND_004823,individual,ID,2243,1,15,15252365.836848292,1016824.39,15,False,False,False,0
IND_004824,individual,ID,2991,1,8,617290.3468716543,77161.29,4,False,False,True,0
IND_004825,individual,ID,911,1,45,10669206.180294251,237093.47,25,False,False,False,0
IND_004826,individual,ID,2935,1,28,30691919.425304107,1096139.98,9,False,False,False,0
IND_004827,individual,ID,366,1,116,84168130.41069919,725587.33,17,False,False,False,0
IND_004828,individual,ID,364,2,14,17166729.102673925,1226194.94,14,False,False,False,0
IND_004829,individual,ID,1282,1,11,21024785.72524195,1911344.16,11,False,False,False,0
IND_004830,individual,ID,2538,2,14,1803808.712357141,128843.48,7,False,False,False,0
IND_004831,individual,ID,1025,1,26,18194939.593829248,699805.37,26,False,False,False,0
IND_004832,individual,ID,146,2,10,2301559.6845746767,230155.97,10,False,False,False,0
IND_004833,individual,ID,1265,2,35,20058095.71384322,573088.45,32,False,False,False,0
IND_004834,individual,ID,2966,2,34,66686910.22343651,1961379.71,5,False,False,True,0
IND_004835,individual,ID,2126,2,31,86929147.91571726,2804166.06,31,False,False,False,0
IND_004836,individual,ID,2449,1,47,11094995.24645788,236063.73,39,False,False,False,0
IND_004837,individual,ID,552,1,59,36455404.545862645,617888.21,19,False,False,False,0
IND_004838,individual,ID,686,1,53,40481110.93619182,763794.55,15,False,False,False,0
IND_004839,individual,ID,1828,2,79,10202732.690209197,129148.52,29,False,False,False,0
IND_004840,individual,ID,3052,2,21,19961621.98361216,950553.43,21,False,False,False,0
IND_004841,individual,ID,2991,2,28,4421108.610320613,157896.74,17,False,False,False,0
IND_004842,individual,ID,3152,1,74,31010687.437837355,419063.34,1,True,False,False,0
IND_004843,individual,ID,693,2,49,42157605.6812269,860359.3,36,False,False,False,0
IND_004844,individual,ID,2671,2,44,5297920.195818149,120407.28,8,False,False,False,0
IND_004845,individual,AF,3573,1,24,28953965.769980416,1206415.24,11,False,False,False,0
IND_004846,individual,ID,1100,1,49,63583822.462236,1297629.03,14,False,False,True,0
IND_004847,individual,ID,3221,1,14,976281.7446829202,69734.41,14,False,False,False,0
IND_004848,individual,ID,1677,2,8,3729608.796912392,466201.1,8,False,False,False,0
IND_004849,individual,ID,774,1,27,12524427.623507714,463867.69,27,False,False,False,0
IND_004850,individual,ID,1165,2,9,2204560.557785413,244951.17,9,False,False,False,0
IND_004851,individual,ID,3299,2,73,51750687.34060784,708913.53,7,False,False,False,0
IND_004852,individual,ID,3099,1,24,77488557.61240096,3228689.9,24,False,False,False,0
IND_004853,individual,ID,2939,2,83,22748439.098141745,274077.58,15,False,False,False,0
IND_004854,individual,ID,2853,1,33,2781911.0868804064,84300.34,22,False,False,False,0
IND_004855,individual,ID,3333,1,4,1416090.1904353204,354022.55,4,False,False,True,0
IND_004856,individual,ID,2380,1,9,2208245.670807968,245360.63,7,False,False,False,0
IND_004857,individual,ID,1408,1,31,73782985.32877271,2380096.3,12,False,False,False,0
IND_004858,individual,ID,1529,2,34,9429922.24841124,277350.65,24,False,False,False,0
IND_004859,individual,ID,395,2,87,44186894.48714472,507895.34,39,False,False,False,0
IND_004860,individual,AF,126,0,50,83122978.01231092,1662459.56,42,False,False,False,0
IND_004861,individual,ID,563,2,24,694872.6314582864,28953.03,24,False,False,False,0
IND_004862,individual,ID,1518,1,15,3382520.80386939,225501.39,3,False,False,False,0
IND_004863,individual,IR,2183,1,25,8548294.67671705,341931.79,20,False,False,False,0
IND_004864,individual,ID,2563,1,21,10022497.161567584,477261.77,5,False,False,True,0
IND_004865,individual,ID,3004,1,96,6500736.7545256745,67716.01,25,False,False,True,1
IND_004866,individual,ID,2510,1,29,30365373.663660727,1047081.85,29,False,False,False,0
IND_004867,individual,ID,2001,1,87,48269606.50600744,554823.06,43,False,False,False,0
IND_004868,individual,ID,1921,2,47,43808774.25572328,932101.58,25,False,False,False,0
IND_004869,individual,ID,214,0,13,7784359.866660468,598796.91,13,False,False,False,0
IND_004870,individual,ID,264,1,68,179000434.21753013,2632359.33,25,False,False,False,0
IND_004871,individual,ID,1517,1,66,937217868.738828,14200270.74,31,False,False,False,0
IND_004872,individual,ID,2823,1,41,11665380.878159944,284521.48,13,False,False,False,0
IND_004873,individual,ID,2820,1,41,6556003.511367987,159902.52,41,False,False,False,0
IND_004874,individual,ID,2591,1,37,5561483.924924901,150310.38,37,False,False,False,0
IND_004875,individual,ID,2110,2,14,852165.3457527955,60868.95,14,False,False,False,0
IND_004876,individual,ID,3119,2,35,85331844.96276385,2438052.71,35,False,False,False,0
IND_004877,individual,ID,2081,2,28,13363488.868002417,477267.46,28,False,False,False,0
IND_004878,individual,VE,900,2,15,23335096.420509227,1555673.09,13,False,False,False,0
IND_004879,individual,ID,719,0,57,5060898.100087435,88787.69,10,False,False,False,0
IND_004880,individual,ID,3164,2,30,44417626.39842775,1480587.55,30,False,False,False,0
IND_004881,individual,ID,1850,1,18,1356516.9986286203,75362.06,18,False,False,False,0
IND_004882,individual,ID,1842,1,10,30543927.179341026,3054392.72,10,False,False,False,0
IND_004883,individual,ID,1845,0,55,120536140.18450633,2191566.19,21,False,False,False,0
IND_004884,individual,ID,1523,2,18,26306114.74897661,1461450.82,18,False,False,True,1
IND_004885,individual,ID,2177,2,74,15821961.67763842,213810.29,21,False,False,False,0
IND_004886,individual,ID,1000,2,22,14404447.329763204,654747.61,22,False,False,True,0
IND_004887,individual,ID,2180,1,35,10478567.471277488,299387.64,15,False,False,False,0
IND_004888,individual,ID,2407,2,53,51842170.75851416,978154.17,47,False,False,False,0
IND_004889,individual,ID,3062,1,12,18653020.27143664,1554418.36,12,False,False,True,0
IND_004890,individual,ID,886,1,23,23772062.581972327,1033567.94,18,False,False,False,0
IND_004891,individual,MM,3351,1,13,2589536.716862265,199195.13,13,False,False,True,0
IND_004892,individual,ID,608,2,5,10134624.083211914,2026924.82,5,False,False,False,0
IND_004893,individual,ID,857,2,47,30993340.365455717,659432.77,26,False,False,False,0
IND_004894,individual,AF,3260,2,7,17802254.92288385,2543179.27,7,False,False,False,0
IND_004895,individual,ID,589,1,40,11961196.014941089,299029.9,13,False,False,False,0
IND_004896,individual,ID,2465,1,34,13625115.474048303,400738.69,4,False,False,False,0
IND_004897,individual,ID,248,2,40,6162025.7833775785,154050.64,2,False,False,True,0
IND_004898,individual,ID,481,2,3,2682758.314603804,894252.77,3,False,False,False,0
IND_004899,individual,ID,3639,0,42,2910333.8998204456,69293.66,37,False,False,False,0
IND_004900,individual,ID,3448,2,1,668612.8324463038,668612.83,1,False,False,False,0
IND_004901,individual,ID,1550,1,39,14892607.781515753,381861.74,31,False,False,False,0
IND_004902,individual,ID,1438,1,12,60102483.7348498,5008540.31,12,False,False,True,0
IND_004903,individual,ID,148,1,36,71642240.62002654,1990062.24,34,False,False,False,0
IND_004904,individual,ID,2637,1,9,21951341.56350814,2439037.95,9,False,False,False,0
IND_004905,individual,ID,1009,1,35,149711981.03215227,4277485.17,26,False,False,False,0
IND_004906,individual,ID,2045,1,41,22439396.009998776,547302.34,24,False,False,False,0
IND_004907,individual,ID,449,1,24,5332508.219155288,222187.84,14,False,False,False,0
IND_004908,individual,ID,66,2,25,26429309.45300664,1057172.38,25,False,False,False,0
IND_004909,individual,ID,213,1,47,8748726.474012315,186143.12,47,False,False,False,0
IND_004910,individual,ID,1780,2,17,12128791.96997821,713458.35,17,False,False,False,1
IND_004911,individual,ID,2204,2,5,2293891.590628996,458778.32,5,False,False,False,0
IND_004912,individual,ID,3178,1,8,9976752.05515324,1247094.01,8,False,False,False,0
IND_004913,individual,ID,59,2,19,6515912.481088261,342942.76,17,False,False,False,0
IND_004914,individual,ID,804,1,6,10409175.19289707,1734862.53,6,False,False,False,0
IND_004915,individual,ID,1627,1,30,19533118.29926355,651103.94,17,False,False,False,0
IND_004916,individual,ID,1363,2,8,473749.1988130804,59218.65,8,False,False,False,0
IND_004917,individual,ID,2286,1,13,3756670.933020031,288974.69,13,False,False,False,0
IND_004918,individual,ID,792,1,63,271387869.5908426,4307743.96,41,False,False,False,1
IND_004919,individual,ID,662,1,55,26000067.938714,472728.51,40,False,False,False,0
IND_004920,individual,ID,2688,1,14,1826784.826400224,130484.63,9,False,False,False,0
IND_004921,individual,ID,926,1,25,16922653.15731407,676906.13,25,False,False,False,0
IND_004922,individual,ID,1666,2,17,13694582.485581744,805563.68,1,False,False,False,0
IND_004923,individual,ID,3320,2,16,2061423.5530684493,128838.97,4,False,False,False,0
IND_004924,individual,ID,511,2,36,2053967.5354592889,57054.65,36,False,False,False,0
IND_004925,individual,ID,47,1,7,1080948.4659555384,154421.21,7,False,False,False,0
IND_004926,individual,MM,3135,2,15,15923299.234504936,1061553.28,15,False,False,False,0
IND_004927,individual,ID,3611,2,6,2068356.1041457008,344726.02,6,False,False,False,0
IND_004928,individual,ID,1449,1,32,19806290.11841572,618946.57,19,False,False,False,0
IND_004929,individual,ID,3407,2,41,14626981.561031764,356755.65,29,False,False,False,0
IND_004930,individual,ID,1139,2,15,33063805.678251825,2204253.71,15,False,False,False,0
IND_004931,individual,ID,3544,1,14,2518090.707187893,179863.62,11,False,False,False,0
IND_004932,individual,ID,595,1,12,1916361.8448200105,159696.82,12,False,False,False,0
IND_004933,individual,ID,1436,1,70,267576231.6538216,3822517.6,24,False,False,False,0
IND_004934,individual,ID,2184,1,45,38196128.97235066,848802.87,6,False,False,True,0
IND_004935,individual,ID,2132,1,13,3473358.3916118555,267181.41,13,False,False,False,0
IND_004936,individual,ID,1102,1,5,1739792.5629011136,347958.51,5,False,False,False,0
IND_004937,individual,ID,3151,0,7,3969258.1975625176,567036.89,7,False,False,False,0
IND_004938,individual,ID,3049,2,14,8777952.57991833,626996.61,14,False,False,False,0
IND_004939,individual,ID,1002,2,12,732692.3980237956,61057.7,2,False,False,False,0
IND_004940,individual,ID,3240,2,10,6960258.557579855,696025.86,10,False,False,False,0
IND_004941,individual,ID,2122,2,34,22582229.380824152,664183.22,4,False,False,False,0
IND_004942,individual,ID,3208,2,28,13244490.838590028,473017.53,28,False,False,False,0
IND_004943,individual,ID,1554,0,40,1204641.119295291,30116.03,12,False,False,False,0
IND_004944,individual,ID,1862,1,68,22917119.122974765,337016.46,19,False,False,False,0
IND_004945,individual,ID,2551,2,40,486289.3933108866,12157.23,32,False,False,False,0
IND_004946,individual,ID,1194,2,24,4598580.561027509,191607.52,20,False,False,False,0
IND_004947,individual,ID,2977,1,19,2436923.931901496,128259.15,7,False,False,False,0
IND_004948,individual,ID,1757,2,11,8778350.536034266,798031.87,11,False,False,False,0
IND_004949,individual,SY,152,2,29,1586809.391543003,54717.57,29,False,False,False,0
IND_004950,individual,ID,1568,2,11,3686706.6982589625,335155.15,10,False,False,False,0
IND_004951,individual,ID,1657,2,24,114260543.9972767,4760856.0,5,False,False,False,0
IND_004952,individual,ID,857,2,28,1320071.9543275298,47145.43,28,False,False,True,0
IND_004953,individual,ID,1523,1,25,2538294.9371249154,101531.8,16,False,False,False,0
IND_004954,individual,ID,3432,1,21,114939443.45505089,5473306.83,21,False,False,False,0
IND_004955,individual,ID,2747,1,16,21041799.87332616,1315112.49,16,False,False,False,0
IND_004956,individual,ID,3160,1,25,65929856.896646544,2637194.28,25,False,False,False,0
IND_004957,individual,MM,1265,1,37,57549718.130296975,1555397.79,37,False,False,False,0
IND_004958,individual,ID,1233,1,32,7850151.60862124,245317.24,31,False,False,False,0
IND_004959,individual,ID,3167,1,61,36417396.54912391,597006.5,41,False,False,False,0
IND_004960,individual,ID,1601,0,17,3258493.6656900817,191676.1,17,False,False,False,0
IND_004961,individual,ID,2815,2,30,52187465.55236279,1739582.19,30,False,False,False,0
IND_004962,individual,ID,1464,2,34,9765722.57839841,287227.13,2,False,False,False,0
IND_004963,individual,ID,836,1,33,38004317.122118965,1151645.97,6,False,False,False,0
IND_004964,individual,ID,1197,1,5,513103.1927111938,102620.64,5,False,False,False,0
IND_004965,individual,ID,2367,1,41,4032803.534152593,98361.06,32,False,False,True,0
IND_004966,individual,ID,997,1,21,10673423.08966021,508258.24,21,False,False,False,0
IND_004967,individual,ID,2322,2,10,3701758.7226006864,370175.87,10,False,False,False,0
IND_004968,individual,ID,3113,1,27,49889399.34717351,1847755.53,27,False,False,False,0
IND_004969,individual,ID,3484,2,51,31595194.42627504,619513.62,48,False,False,False,0
IND_004970,individual,ID,1234,2,15,24680848.847792186,1645389.92,15,False,False,False,0
IND_004971,individual,ID,1721,1,53,9927889.71393089,187318.67,2,False,False,False,0
IND_004972,individual,ID,711,2,28,7397059.820636607,264180.71,28,False,False,False,0
IND_004973,individual,ID,1370,2,31,5357546.557333761,172824.08,31,False,False,False,0
IND_004974,individual,ID,2526,2,43,27991245.08528859,650959.19,20,False,False,True,0
IND_004975,individual,ID,1083,2,12,12170606.593728434,1014217.22,12,False,False,False,0
IND_004976,individual,ID,406,1,15,841375.7682039961,56091.72,15,False,False,False,0
IND_004977,individual,ID,1173,2,10,13045547.550269475,1304554.76,10,False,False,False,0
IND_004978,individual,ID,2305,2,339,1091001988.697271,3218294.95,18,False,False,True,1
IND_004979,individual,ID,3338,2,16,5645698.527082971,352856.16,8,False,False,False,0
IND_004980,individual,ID,3268,1,17,7389096.919674952,434652.76,17,False,False,False,0
IND_004981,individual,ID,1601,2,7,1680658.1547780584,240094.02,7,False,False,False,0
IND_004982,individual,ID,2925,2,28,36769622.00152196,1313200.79,18,False,False,False,0
IND_004983,individual,ID,1724,1,30,10048599.319765426,334953.31,20,False,False,False,0
IND_004984,individual,ID,1031,1,10,14187773.053078933,1418777.31,10,False,False,False,0
IND_004985,individual,ID,1363,1,6,605322.7364565738,100887.12,6,False,False,False,0
IND_004986,individual,ID,1553,1,37,38866784.34914111,1050453.63,30,False,False,True,0
IND_004987,individual,ID,1411,2,1,338269.0524439505,338269.05,1,False,False,False,0
IND_004988,individual,ID,1099,1,3,1087571.9611200106,362523.99,3,False,False,False,0
IND_004989,individual,ID,179,1,18,40713034.77742463,2261835.27,7,False,False,False,0
IND_004990,individual,ID,1067,0,34,26050993.354538526,766205.69,4,False,False,False,0
IND_004991,individual,ID,1054,1,55,103563713.929469,1882976.62,7,False,False,False,0
IND_004992,individual,ID,2382,1,27,5697912.663093123,211033.8,27,False,False,True,0
IND_004993,individual,ID,1562,2,45,51557921.15661158,1145731.58,16,False,False,False,0
IND_004994,individual,MM,388,2,136,70454816.51558562,518050.12,12,False,False,True,1
IND_004995,individual,ID,1763,1,21,39701957.73450543,1890569.42,14,False,False,False,0
IND_004996,individual,ID,3222,1,18,3609980.446006244,200554.47,14,False,False,False,0
IND_004997,individual,ID,3077,2,20,3371965.010210509,168598.25,20,False,False,False,0
IND_004998,individual,ID,648,1,83,43049032.899897024,518663.05,18,False,False,False,1
IND_004999,individual,ID,1240,2,3,2220151.246586928,740050.42,3,False,False,True,0
CORP_00000,corporate,ID,5941,2,187,67018507.33640213,358387.74,97,False,False,False,0
CORP_00001,corporate,ID,2773,1,247,31634763.70829356,128075.97,262,False,False,False,0
CORP_00002,corporate,ID,6173,2,137,155023608.9350612,1131559.19,192,False,True,True,1
CORP_00003,corporate,ID,1326,2,97,16856355.566484377,173776.86,60,False,False,False,0
CORP_00004,corporate,ID,3947,2,131,274922617.20313233,2098645.93,61,False,False,False,0
CORP_00005,corporate,ID,857,1,422,21852084.2341333,51782.19,69,False,False,False,0
CORP_00006,corporate,ID,3441,1,116,78731258.31963906,678717.74,27,False,False,False,0
CORP_00007,corporate,ID,4359,2,187,223791969.59881145,1196748.5,16,False,False,False,0
CORP_00008,corporate,ID,3922,2,283,869945819.343374,3074013.5,76,False,False,False,0
CORP_00009,corporate,ID,1359,2,120,218368132.09402084,1819734.43,237,False,False,True,0
CORP_00010,corporate,AF,7105,2,168,15947222.967053352,94923.95,228,False,False,False,0
CORP_00011,corporate,KP,6509,2,166,42474969.71540099,255873.31,41,False,False,False,0
